,epoch,load.txt.data.x,load.txt.data.y,load.txt.data.z
44591,2015-06-23 11:12:30.798,-0.7411041,9.663162,2.2560425
44593,2015-06-23 11:12:30.816,-0.7601471,9.65007,2.3655396
44595,2015-06-23 11:12:30.838,-0.79704285,9.577469,2.381012
44597,2015-06-23 11:12:30.857,-0.79704285,9.556046,2.3512573
44599,2015-06-23 11:12:30.877,-0.8244171,9.559616,2.3215027
44601,2015-06-23 11:12:30.897,-0.82917786,9.547714,2.2072449
44603,2015-06-23 11:12:30.917,-0.8410797,9.571518,2.1298828
44605,2015-06-23 11:12:30.937,-0.73039246,9.65126,2.092987
44607,2015-06-23 11:12:30.957,-0.5804291,9.760757,2.092987
44609,2015-06-23 11:12:30.976,-0.44355774,9.790512,2.1524963
44611,2015-06-23 11:12:30.996,-0.49116516,9.791702,2.079895
44613,2015-06-23 11:12:31.016,-0.4138031,9.770279,2.23938
44615,2015-06-23 11:12:31.036,-0.32096863,9.6072235,2.2929382
44617,2015-06-23 11:12:31.056,-0.09602356,9.3441925,2.3393555
44619,2015-06-23 11:12:31.075,0.2288971,9.183517,2.0715637
44621,2015-06-23 11:12:31.096,0.41337585,9.226364,2.3536377
44623,2015-06-23 11:12:31.115,0.401474,9.396561,2.3322144
44625,2015-06-23 11:12:31.137,0.04322815,9.485825,2.3929138
44627,2015-06-23 11:12:31.155,-0.55781555,9.065689,1.9573059
44629,2015-06-23 11:12:31.177,-1.0148468,9.097824,1.6109619
44631,2015-06-23 11:12:31.196,-1.2290802,9.946426,0.995636
44633,2015-06-23 11:12:31.216,-1.2516937,11.155655,0.6076355
44635,2015-06-23 11:12:31.236,-1.0017548,11.488907,1.1932068
44637,2015-06-23 11:12:31.256,-0.6958771,10.442734,1.8335266
44639,2015-06-23 11:12:31.276,-0.4554596,9.371567,1.9120789
44641,2015-06-23 11:12:31.296,-0.46974182,8.928818,1.9287415
44643,2015-06-23 11:12:31.315,-0.5233002,8.578903,2.2108154
44645,2015-06-23 11:12:31.335,-0.67445374,8.3004,2.208435
44647,2015-06-23 11:12:31.355,-0.2328949,8.311111,1.8989868
44649,2015-06-23 11:12:31.375,0.26817322,8.618179,1.425293
44651,2015-06-23 11:12:31.395,0.25746155,8.977615,0.77783203
44653,2015-06-23 11:12:31.415,0.23841858,9.735764,0.46124268
44655,2015-06-23 11:12:31.436,0.35386658,9.692917,0.76950073
44657,2015-06-23 11:12:31.456,0.33363342,9.614365,0.7956848
44659,2015-06-23 11:12:31.476,0.5823822,9.920242,0.6576233
44661,2015-06-23 11:12:31.496,0.09916687,10.240402,1.0194397
44663,2015-06-23 11:12:31.516,-0.2828827,10.501053,1.2800903
44665,2015-06-23 11:12:31.535,-0.10316467,10.459396,2.1203613
44667,2015-06-23 11:12:31.555,-0.016281128,11.077103,2.015625
44669,2015-06-23 11:12:31.575,0.6073761,12.385117,1.3515015
44671,2015-06-23 11:12:31.595,0.36219788,13.193253,1.0551453
44673,2015-06-23 11:12:31.615,-0.022232056,13.513412,0.418396
44675,2015-06-23 11:12:31.634,0.03251648,14.276321,1.1491699
44677,2015-06-23 11:12:31.654,-1.8705902,17.489822,5.7980347
44679,2015-06-23 11:12:31.674,-3.1619415,11.557938,2.868988
44681,2015-06-23 11:12:31.694,-0.54234314,10.847397,7.834442
44683,2015-06-23 11:12:31.714,0.80018616,8.130203,7.364319
44685,2015-06-23 11:12:31.734,1.7773285,7.5791473,7.917755
44687,2015-06-23 11:12:31.755,1.6797333,6.665085,5.6099854
44689,2015-06-23 11:12:31.773,-0.15791321,7.5601044,5.3017273
44691,2015-06-23 11:12:31.795,-0.406662,9.018082,5.5004883
44693,2015-06-23 11:12:31.813,-0.21980286,9.428696,4.87088
44695,2015-06-23 11:12:31.835,0.26698303,8.781235,4.4257507
44697,2015-06-23 11:12:31.854,0.23008728,8.205185,3.9175415
44699,2015-06-23 11:12:31.874,0.1051178,7.782669,3.4367065
44701,2015-06-23 11:12:31.894,-0.20909119,7.576767,3.1677246
44703,2015-06-23 11:12:31.914,-0.44117737,7.4970245,2.81781
44705,2015-06-23 11:12:31.934,-0.46022034,7.1625824,2.566681
44707,2015-06-23 11:12:31.953,0.030136108,6.9126434,2.060852
44709,2015-06-23 11:12:31.973,0.13487244,6.6305695,1.9204102
44711,2015-06-23 11:12:31.993,0.22770691,6.6305695,1.6859436
44713,2015-06-23 11:12:32.013,0.16462708,6.8876495,1.3622131
44715,2015-06-23 11:12:32.033,-0.17100525,7.1947174,1.059906
44717,2015-06-23 11:12:32.053,-0.32572937,7.6196136,0.8778076
44719,2015-06-23 11:12:32.072,-0.3888092,7.8826447,0.29818726
44721,2015-06-23 11:12:32.094,-1.1219635,8.828842,0.56359863
44723,2015-06-23 11:12:32.112,-2.202652,9.429886,1.5502625
44725,2015-06-23 11:12:32.134,-2.4906769,10.335617,1.5883484
44727,2015-06-23 11:12:32.153,-1.6266022,12.072098,1.4526672
44729,2015-06-23 11:12:32.174,-0.50901794,14.153732,1.6811829
44731,2015-06-23 11:12:32.193,1.0275116,15.717636,1.3086548
44733,2015-06-23 11:12:32.213,0.7632904,16.086594,-1.0693359
