,epoch,load.txt.data.x,load.txt.data.y,load.txt.data.z
44339,2015-06-15 10:43:12.358,-1.144577,9.740524,1.9751587
44340,2015-06-15 10:43:12.378,-1.1493378,9.691727,1.9692078
44341,2015-06-15 10:43:12.398,-1.1802826,9.7226715,1.9894409
44342,2015-06-15 10:43:12.417,-1.118393,9.723862,2.040619
44343,2015-06-15 10:43:12.438,-1.0505524,9.738144,2.0108643
44344,2015-06-15 10:43:12.457,-1.0957794,9.817886,1.9501648
44345,2015-06-15 10:43:12.477,-1.1374359,9.788132,1.9930115
44346,2015-06-15 10:43:12.497,-1.1612396,9.696487,2.0299072
44347,2015-06-15 10:43:12.517,-1.1041107,9.798843,2.0834656
44348,2015-06-15 10:43:12.538,-1.1041107,9.732193,2.0596619
44349,2015-06-15 10:43:12.558,-1.1267242,9.670303,1.9489746
44350,2015-06-15 10:43:12.578,-1.2052765,9.7226715,1.9465942
44351,2015-06-15 10:43:12.596,-1.22789,9.796463,2.0001526
44352,2015-06-15 10:43:12.617,-1.2159882,9.740524,2.034668
44353,2015-06-15 10:43:12.637,-1.1933746,9.788132,2.169159
44354,2015-06-15 10:43:12.657,-1.2219391,9.815506,2.1286926
44355,2015-06-15 10:43:12.677,-1.1838531,9.866684,1.9930115
44356,2015-06-15 10:43:12.697,-1.1576691,9.808365,1.887085
44357,2015-06-15 10:43:12.716,-1.0862579,9.851212,2.0191956
44358,2015-06-15 10:43:12.736,-1.0017548,9.853592,2.1346436
44359,2015-06-15 10:43:12.756,-1.1076813,9.898819,2.2929382
44360,2015-06-15 10:43:12.776,-1.1493378,9.703629,2.3393555
44361,2015-06-15 10:43:12.796,-1.1374359,9.419174,2.2120056
44362,2015-06-15 10:43:12.815,-1.1291046,9.366806,2.0894165
44363,2015-06-15 10:43:12.835,-1.2028961,9.403702,2.0917969
44364,2015-06-15 10:43:12.855,-1.1993256,9.601273,2.1096497
44365,2015-06-15 10:43:12.875,-1.233841,9.879776,2.0715637
44366,2015-06-15 10:43:12.894,-1.1112518,9.865494,2.053711
44367,2015-06-15 10:43:12.914,-1.0660248,9.667923,1.7609253
44368,2015-06-15 10:43:12.934,-1.2076569,9.625076,1.7882996
44369,2015-06-15 10:43:12.953,-1.3671417,9.657211,1.8561401
44370,2015-06-15 10:43:12.973,-1.6825409,9.878586,1.5823975
44371,2015-06-15 10:43:12.993,-0.9077301,9.703629,1.4931335
44372,2015-06-15 10:43:13.013,-2.325241,9.735764,1.5788269
44373,2015-06-15 10:43:13.032,-1.9062958,9.677444,1.4550476
44374,2015-06-15 10:43:13.052,-1.3933258,9.537003,1.6145325
44375,2015-06-15 10:43:13.072,-1.561142,9.495346,2.060852
44376,2015-06-15 10:43:13.092,-1.7468109,9.027603,2.4702759
44377,2015-06-15 10:43:13.112,-1.8586884,8.524155,2.727356
44378,2015-06-15 10:43:13.132,-1.8634491,8.397995,2.874939
44379,2015-06-15 10:43:13.151,-2.2895355,8.891922,3.0391846
44380,2015-06-15 10:43:13.171,-3.332138,9.998795,3.3224487
44381,2015-06-15 10:43:13.191,-1.5789948,9.483444,2.5083618
44382,2015-06-15 10:43:13.211,0.7870941,8.776474,1.5169373
44383,2015-06-15 10:43:13.232,1.7892303,9.578659,0.86590576
44384,2015-06-15 10:43:13.250,-0.022232056,11.95546,1.6300049
44385,2015-06-15 10:43:13.270,-2.652542,13.164688,0.56121826
44386,2015-06-15 10:43:13.290,-3.203598,12.011398,-0.06719971
44387,2015-06-15 10:43:13.311,-1.5278168,10.398697,0.37554932
44388,2015-06-15 10:43:13.331,0.2205658,9.625076,0.88256836
44389,2015-06-15 10:43:13.351,0.6157074,9.466782,0.6254883
44390,2015-06-15 10:43:13.369,0.89897156,9.13829,0.7564087
44391,2015-06-15 10:43:13.390,0.5085907,8.891922,0.41125488
44392,2015-06-15 10:43:13.410,-0.0043792725,9.272781,-0.15765381
44393,2015-06-15 10:43:13.430,0.0801239,9.465591,0.039916992
44394,2015-06-15 10:43:13.450,0.27650452,9.179947,0.50527954
44395,2015-06-15 10:43:13.470,0.32292175,9.1132965,1.0741882
44396,2015-06-15 10:43:13.489,0.061080933,9.670303,1.0813293
44397,2015-06-15 10:43:13.509,-1.4813995,9.379898,2.028717
44398,2015-06-15 10:43:13.529,0.844223,9.190659,2.2358093
44399,2015-06-15 10:43:13.549,-0.054367065,9.476303,0.8778076
44400,2015-06-15 10:43:13.569,-0.038894653,11.1723175,3.677124
44401,2015-06-15 10:43:13.588,0.22294617,12.631485,2.5559692
44402,2015-06-15 10:43:13.608,0.85136414,13.534836,0.4909973
44403,2015-06-15 10:43:13.628,2.9341888,13.490799,1.7216492
44404,2015-06-15 10:43:13.648,2.6937714,10.914047,1.0206299
44405,2015-06-15 10:43:13.667,1.5273895,10.071396,2.5178833
44406,2015-06-15 10:43:13.687,0.4931183,10.914047,2.2810364
44407,2015-06-15 10:43:13.707,-1.2243195,10.715286,4.1032104
44408,2015-06-15 10:43:13.726,-2.908432,10.186844,4.3210144
44409,2015-06-15 10:43:13.746,-1.824173,9.509628,3.504547
44410,2015-06-15 10:43:13.766,0.26341248,9.890488,3.888977
44411,2015-06-15 10:43:13.786,0.32054138,9.414413,4.1531982
44412,2015-06-15 10:43:13.806,0.03251648,8.978806,3.5438232
44413,2015-06-15 10:43:13.825,-0.8767853,8.739578,3.0403748
44414,2015-06-15 10:43:13.845,-1.7289581,7.6779327,2.6666565
44415,2015-06-15 10:43:13.865,-1.7908478,7.0602264,2.5631104
44416,2015-06-15 10:43:13.885,-1.6742096,7.0876007,2.515503
44417,2015-06-15 10:43:13.905,-1.3600006,7.782669,2.2072449
44418,2015-06-15 10:43:13.926,-1.4504547,8.530106,1.7121277
44419,2015-06-15 10:43:13.944,-2.0753021,8.872879,1.6954651
44420,2015-06-15 10:43:13.964,-3.0786285,8.708633,1.4693298
44421,2015-06-15 10:43:13.984,-3.72966,8.201614,0.9039917
44422,2015-06-15 10:43:14.005,-3.563034,7.7648163,0.04586792
44423,2015-06-15 10:43:14.025,-3.877243,7.8564606,0.16012573
44424,2015-06-15 10:43:14.043,-3.2333527,9.154953,0.62905884
